7942,7341,5062,13378,1835
5400,556,6345,14364,8410
7836,8936,4317,3757,9702
6214,9861,8753,7385,2141
4508,4281,6488,1981,11219
3757,1474,183,8781,7836
3487,2866,6177,13434,10797
7157,4677,13371,3299,13272
11443,5179,9425,10663,9722
12679,200,8653,9934,10761
12474,221,10976,12283,399
10246,6231,2353,2966,2725
9366,4281,5900,5872,6488
266,1497,14480,3316,10447
5205,13443,11575,12586,12348
5205,13443,11575,12586,12348
1010,6345,8479,205,2332
13462,6232,3013,11569,12783
2810,3359,6541,7028,10507
13273,5266,3043,11757,10407
12457,13236,4466,4896,8262
3563,7310,9069,1580,13454
9410,6025,8695,5058,2758
11578,3694,5276,12540,2803
848,7201,2354,3017,13934
6579,5749,14201,13053,8891
6579,5749,14201,13053,8891
6494,12614,11700,8690,8416
5639,10567,11040,5200,5038
4317,4412,11946,12173,8738
7713,8348,6129,7450,14225
9137,3522,11731,5382,9024
9137,3522,11731,5382,11062
2197,5783,11043,5013,7766
3000,7423,7054,14262,867
98,688,2500,3063,12120
11228,6678,2613,2620,14197
4076,3649,3115,896,14305
8248,7252,3511,1370,1047
14344,8559,4267,4759,3028
12782,1988,7127,6945,176
6539,3617,9089,9939,2351
5513,10096,545,3332,1444
1629,12778,7197,8382,4091
7281,6049,13780,6994,13258
6101,10488,6031,12487,9025
10687,14253,11747,9800,10633
3651,2561,7606,8519,998
8568,1514,7482,13507,1583
2902,13061,6117,9024,9137
10817,13835,6788,1950,12314
2558,11924,13192,2862,12896
10228,389,317,182,3463
6649,6264,10959,2315,13060
6649,6264,10959,2315,13060
12283,2544,12474,10976,13952
12200,8815,330,5575,10975
88,7526,14375,12292,11237
1071,11015,8569,8802,14236
7128,10448,9571,6166,6085
1469,286,1989,44,10863
3479,13907,13953,7258,8287
1092,11109,8271,10976,2544
1092,11109,8271,10976,2544
7275,8214,76,7086,4393
7275,8214,76,7086,4393
12926,6339,5025,9243,14252
12551,9621,6957,14515,2061
12327,11987,7394,4545,1997
5332,6062,12630,768,9719
11279,4143,1927,10269,12833
6460,538,9153,11256,4749
10966,10380,11857,5848,9069
11119,3175,3772,14537,14376
11119,3175,3772,14537,14376
8272,5557,751,960,6503
13850,3294,2955,4556,12559
4041,4801,9244,13070,12173
7526,88,8206,9613,2447
7526,88,8206,9613,2447
5047,6162,14423,7421,5704
3207,4060,1408,5263,6840
7908,1441,698,6060,7378
4270,12749,5582,11816,12254
200,9686,8198,12679,11535
10014,9737,8235,2170,3489
6384,5896,993,11565,6061
1166,4772,4895,7988,12277
7028,12348,2810,13443,3359
10808,1398,8422,283,14396
13961,8328,8917,7790,6540
361,6621,13612,2554,12179
2936,13021,9511,1025,11401
11692,13827,14216,12298,3126
3934,10227,6662,13053,8665
9260,3817,13759,6360,9407
6498,14361,11350,3797,12153
478,13115,7557,7138,6374
4350,759,11505,6507,11250
4475,10583,11331,9229,4169
5717,6199,1032,10108,700
5300,14159,3262,12161,7155
13190,11669,2399,2345,6810
8356,7830,11070,5940,8032
4645,10110,6829,3260,8127
14379,1422,2730,12006,10192
8907,235,4972,9471,9773
8581,2585,12283,4292,399
11555,5352,2634,14194,6066
9634,1824,6423,6091,11374
5762,13735,5080,5637,6938
5459,4226,2296,9352,11048
9969,3597,4180,2085,3757
11389,3392,1412,1990,13391
1036,4287,8810,4148,6618
3566,12662,13174,10293,10092
3561,8624,13722,10535,2101
4896,5352,12527,6445,8262
7428,12427,7029,8357,351
13011,7173,4690,1450,5586
9109,14323,13484,1013,5558
4714,4390,736,11789,9728
9372,11871,3858,2364,8752
788,551,3208,11946,13100
9485,8022,8321,14142,4903
5850,9828,12683,5584,10267
8019,1140,297,8213,2535
8019,1140,297,8213,2535
6487,9141,452,547,9923
5262,8824,7191,4099,20
10447,1497,616,12817,7368
13444,652,7147,4700,3016
2913,8531,14006,11255,1401
10232,4475,11191,11331,10583
14082,5132,9755,7499,753
2148,1091,6357,7570,8235
8421,8255,11478,2622,4241
1794,10243,2585,4894,2205
1794,10243,2585,4894,2205
11624,12991,13553,740,10629
13006,8753,9030,688,7482
4552,1626,6473,2402,810
5367,3021,8370,6641,12061
1338,1507,2590,5094,12808
9574,7377,14133,5474,10021
9064,487,13616,112,9343
8902,4155,8668,3969,1756
3284,2822,2803,12218,10641
12247,11363,428,11870,12586
3105,6499,11423,10932,2788
9782,9799,1799,11029,7961
11697,3022,1659,647,12979
6784,2202,10499,4722,14133
13721,1171,10429,8701,3871
3532,9810,5193,9939,2920
12225,7403,13709,2567,325
12225,7403,13709,2567,325
14098,11473,4370,12687,8228
11121,2190,10195,13193,10560
7097,8516,1057,6620,3527
1612,6603,7987,9656,1516
11627,5724,9505,191,1795
3049,540,10903,920,8766
9021,949,8462,3830,426
8990,7329,9413,8481,2860
1694,12834,674,13731,11571
7217,14224,14200,9403,13711
2770,5635,4059,11858,3040
2770,5635,4059,11858,3040
7604,1470,12341,3493,4040
7604,1470,12341,3493,4040
4000,11380,949,11552,3493
13060,6264,5290,0,9031
4386,11203,1951,6579,6339
4386,11203,1951,6579,6339
3777,704,8479,2725,12741
12460,7828,114,5102,2338
12307,8390,8687,12419,11789
9448,5592,5534,6366,3099
6179,12926,14332,6339,5749
7290,5889,3120,4908,8784
6171,1615,12552,13921,7238
5661,6055,2341,174,1568
12208,13220,11929,10607,3827
4863,6567,13774,8588,9371
3660,695,4628,5402,3923
822,5052,5382,3417,6967
6095,652,568,13444,8729
722,14456,6785,3911,3040
8652,3253,3597,39,11409
5569,4317,11946,4412,1474
5569,4317,11946,4412,1474
9082,4250,12153,14361,9157
14399,284,2492,12064,12520
14399,284,2492,12064,12520
3172,9899,12370,3528,9430
9899,3246,988,5759,3172
10461,8661,8676,12250,8334
4442,1619,2892,11948,10893
6693,5888,562,1439,10231
3564,1800,4094,8954,1299
7018,11946,14153,9561,11881
4907,1090,8738,10938,4324
6415,14132,9045,12360,13985
4137,6068,1514,7048,3880
6242,2322,4238,320,4456
12251,2940,4118,14112,1345
2013,10532,3759,6803,9026
11571,13731,5450,879,9942
4187,9932,9215,1015,2722
6932,12956,7390,227,7310
3498,4136,3082,7319,9588
3498,4136,3082,7319,9588
4781,2732,11478,4241,3794
1566,5935,7285,10863,5113
4880,11937,11361,13952,10976
1106,9316,12746,7533,5297
10356,4630,4239,1623,13906
1903,4838,9736,1915,2208
10035,12233,11083,8631,7916
10035,12233,11083,8631,7916
10035,12233,11083,8631,7916
6176,488,3012,10042,7494
6176,488,3012,10042,7494
13188,3639,4888,2777,2354
3602,317,10606,3463,389
10143,6533,5964,1878,3314
8023,13282,13482,2100,5030
1175,13081,2350,13471,13542
4343,3973,6088,1029,8043
7515,14121,8983,13594,306
13824,3652,10386,13999,1355
8482,1934,9752,75,9867
6898,11820,6618,14033,4084
6898,11820,6618,14033,4084
8519,1572,3182,2561,3651
4248,13727,11363,12586,10634
5502,9103,13128,13857,12963
3550,13742,8330,5607,4903
3550,13742,8330,5607,4903
1979,4683,1558,1658,5355
5043,11040,9772,4191,11600
12009,9075,1572,13935,3231
12510,9325,12577,13569,9128
11118,11480,4222,114,2354
7491,14397,7662,1193,4264
2658,10892,14516,5442,5010
5281,7048,913,12844,10187
9752,4028,7599,9741,8482
12238,1392,5549,12979,11697
10565,10963,9675,8744,8249
11894,3392,5110,6290,3822
7203,792,4217,829,13845
8115,5719,11762,6944,5013
10519,10439,7679,14325,6793
297,2535,8213,1450,4513
13302,8479,13013,12558,12354
13495,2677,7470,13443,1351
7134,1390,4070,12472,6982
7134,1390,4070,12472,6982
5072,1090,2419,7326,11881
5620,877,482,10782,12682
5135,2803,10418,5274,195
12692,3522,8105,8831,4638
551,740,5788,7518,9800
511,6402,9907,14210,1589
538,13927,6728,432,11256
5442,2658,5586,5010,10055
10206,11441,5406,2447,1159
10206,11441,5406,2447,3254
5590,582,9680,11304,2263
10233,3951,355,13456,5796
6724,12936,11623,1248,14191
7800,6392,13609,13839,13750
13106,6981,3877,2939,9875
11014,13124,7828,1623,7093
6379,890,1767,10333,6922
6379,890,1767,10333,6922
12488,5143,4307,14474,287
443,12558,10395,12519,2865
3358,7859,13812,6512,3951
3358,7859,13812,6512,3951
10171,9746,12794,8382,14229
6243,11978,12016,4453,3208
13840,12286,11265,6079,8219
6642,10199,426,5373,13893
5105,6499,1335,13814,3313
10628,8492,5935,7285,4293
138,11826,3040,9112,3842
49,13222,12430,5796,12400
8296,11645,10158,9153,8161
8296,11645,10158,9153,8161
8688,4604,5013,11275,14137
12321,22,4945,8344,1568
4313,694,12109,13101,3819
4313,694,12109,13101,3819
524,12452,2259,7265,4527
2868,10656,12955,5594,9060
13899,2472,12197,5801,9301
12558,5884,13053,13013,12519
4503,10883,896,4076,3649
3951,13686,355,13456,10233
3951,13686,355,13456,10233
2153,15,12823,10922,2437
9144,117,4196,8069,7095
6964,11704,13835,11614,5463
6914,10187,13348,7344,9377
14154,2656,12123,4930,2888
12650,11923,5600,3120,4947
5962,7993,13855,7236,4689
204,4103,12028,14366,3687
3394,5010,10892,8167,2759
3394,5010,10892,8167,2759
4251,13886,9128,12962,10356
9543,10193,1287,4752,13529
4261,7242,12858,12314,9406
3151,8977,12808,3988,4246
3999,12586,11343,10114,10634
2963,8730,12265,722,3814
6897,5830,8829,2306,10533
6389,4107,1904,12777,4287
5567,3496,8751,7009,4653
12821,1047,9286,2858,3459
7016,3023,3784,6583,6267
13992,2453,4497,12002,9556
14274,4865,2997,11355,13249
6475,5506,3640,10128,6876
8116,3447,9089,195,3454
8725,6352,13076,2133,9555
9690,4150,10042,10038,488
12438,14044,8891,5063,14087
10933,5282,8761,8328,7042
13974,8776,1871,10644,9591
4580,11589,4921,12889,3597
12324,2100,11183,11302,8720
3515,3499,14194,13968,394
4469,4250,3797,13164,10533
8767,2775,3564,2264,1800
9732,6921,12608,9718,3759
11343,4052,8718,3999,10634
11101,9001,4188,8405,10228
1577,5772,12728,8701,7356
631,1390,12843,13943,10789
14347,4176,7727,10858,2249
14347,4176,7727,10858,2249
14347,4176,7727,10858,2249
6641,5367,8865,8370,3694
8319,3695,8574,3135,11946
6858,9739,12381,1951,9584
1855,1946,14128,8587,6879
5581,10659,8648,6725,10689
7288,1370,14325,9208,7679
9934,5675,12503,8160,13929
5631,4494,955,5194,11036
11959,8101,6627,5375,9862
13904,12411,7820,2053,7201
5320,9646,13426,2202,8406
8253,5778,3881,1020,5447
11962,6104,6160,8886,8287
5030,2865,9069,8891,10380
1553,2529,11583,2862,12896
13222,49,355,13456,5796
6822,6475,1926,10048,478
9398,5742,13768,162,14159
14284,10277,410,2304,13110
13714,12409,13975,990,13788
13566,13977,13298,3877,3050
5195,2098,2256,2880,3372
5195,2098,2256,2880,3372
5195,2098,2256,2880,3372
10551,11600,2410,9321,7981
4838,10488,9736,1915,11317
9595,5404,13110,2553,13068
2001,13854,8857,3249,6050
2001,13854,8857,3249,6050
2317,4332,2064,8275,192
4929,6392,5511,11420,7005
9396,4688,3030,3802,9339
10230,776,2248,13448,5017
4012,9561,10938,8738,13235
7731,12842,12538,12443,8475
3750,6980,14343,14260,13087
2738,13680,14277,11705,13866
11135,3916,2040,4440,14440
4454,5851,7260,12751,7683
11381,2892,10893,4442,6775
4303,9231,2967,4256,14109
4303,9231,2967,4256,14109
4303,9231,2967,4256,14109
8026,13087,879,2369,8269
13540,2253,11378,12834,5976
12469,1141,6211,2041,757
13502,4246,11265,3691,12720
7832,11794,5220,2814,11753
11871,6146,9372,8620,1229
9355,8738,13504,9275,9356
9280,11737,10886,9534,4778
7753,14150,11387,6777,12758
5559,10018,1026,9779,10058
2321,9698,7257,5404,3848
6512,13126,10263,11244,10373
12442,11777,13524,1047,1070
11619,4113,8361,10749,13893
8481,8990,5320,7329,8472
1134,11060,698,13602,1064
1498,1606,9321,7967,6434
1519,10562,412,9143,2449
849,6912,3463,12439,3705
9373,926,10027,1163,3382
1917,7054,8577,13843,14262
4364,13994,9907,3938,12516
1936,3679,14281,9163,3327
921,5110,8889,3392,11689
11857,5848,9069,5884,12706
8680,11323,3301,622,5213
13461,12976,9901,4802,12733
4669,8927,13665,7306,13270
11707,4303,8395,6088,8714
11707,4303,8395,6088,8714
6665,10198,936,13796,8380
2736,8612,165,2561,6486
12641,9023,4661,3041,915
1331,1542,3594,3260,6975
12447,10822,4548,3574,4544
7041,4983,10720,5145,3393
3381,11480,1535,9502,3591
9112,320,5297,10481,1535
4347,13735,11565,7112,7939
13382,13145,1121,10955,2643
14432,7144,3482,4700,4388
11190,9555,7626,9207,8402
300,14381,5888,6634,12467
4143,11279,10269,1927,12833
4544,1695,1333,12605,4548
8354,4669,8870,2178,10990
3847,1318,11875,3509,6963
13258,945,3231,13780,1572
2306,5830,4081,12946,8829
13706,2544,12037,14065,14375
9825,10505,12289,1522,4879
14139,1549,1163,9373,12829
2883,14354,1940,6231,3592
1701,4545,9207,5763,3732
3474,8484,235,13503,76
2428,9777,3299,13301,7746
11099,6161,12380,5241,4236
10634,13727,12586,8458,4248
9058,947,2530,9581,7898
555,1375,13301,4899,643
550,11399,1442,8521,10097
2807,12510,12306,13013,13386
7676,13518,6503,12801,1330
877,5620,12682,8174,12670
11427,6020,13727,4248,6093
6209,13577,677,11050,11140
13812,11333,14410,10039,3781
9532,5019,53,5327,7127
6974,945,12216,7694,9090
2166,6900,7288,6262,14325
13734,802,14341,4149,12266
9564,4319,9366,3233,1805
7593,10042,8970,11722,1115
3025,907,3841,12932,1557
5213,6780,8680,3115,3135
1398,8422,10808,3299,13301
283,14495,8212,10808,12758
3472,5534,6366,5592,3099
4399,3319,14423,12150,8573
4399,3319,14423,12150,8573
4399,3319,14423,12150,8573
4399,3319,14423,12150,8573
4399,3319,14423,12150,8573
5926,7671,6735,8810,13894
1249,7050,6655,9529,3198
4243,95,7711,9572,3592
4243,95,7711,9572,3592
8953,10526,9291,1762,10029
13304,4465,10542,9534,3021
13758,9357,12852,2403,1907
14492,7476,999,626,8854
14146,5075,10725,2437,13147
9038,11392,547,5749,13780
11025,5616,7435,5704,1950
13013,12558,13053,2945,12510
10191,13721,12717,8124,3964
9252,9555,4545,9207,10531
14079,10449,9537,11687,1812
9453,12047,2662,6177,8038
4630,14149,10356,11731,13258
3649,4076,9373,1110,13808
2926,6133,4114,5994,981
13089,11725,12652,11120,11870
7920,8892,5237,5600,5137
3982,6280,2599,8659,3562
4462,615,1481,5141,8849
5040,837,8123,13971,7481
8448,2283,6762,7002,11534
8069,13105,758,10686,12297
13503,1006,850,76,9776
2252,8060,8075,3990,5320
13568,8479,435,5884,8481
4180,3414,8781,8936,2223
4705,4649,9266,10548,221
6345,1010,9601,3771,217
6345,1010,9601,3771,217
5780,1581,192,4332,5992
14454,7360,10660,7727,8229
7389,2258,14224,6290,5110
561,8627,2256,12019,3477
2614,3182,601,95,11302
4593,6538,6419,6958,11401
5757,11833,3388,1639,1684
4217,8458,11870,8513,13727
7154,8069,4196,6887,9531
13844,5838,11369,2385,14507
1894,10468,2923,9231,14471
7698,3231,9321,13258,14183
9011,12947,2244,808,7390
13530,13531,8095,600,7697
11122,7483,13613,13751,4056
2511,9795,6274,11243,13768
2660,13768,10570,5700,7155
12410,281,11233,12108,13873
11292,7025,3017,12718,12823
12806,13317,10905,5101,7286
13665,179,12933,4669,9299
14511,1963,13564,8732,10738
13829,8224,13884,13443,132
3588,4244,102,13440,1279
8620,11597,5213,4272,8403
6173,11834,14392,9270,1132
4943,225,6516,8031,3290
1190,11685,478,13881,5236
13400,7550,6701,5403,9560
4014,10747,12052,6206,13753
7997,9610,9226,12438,11066
7652,736,8445,6731,4714
13101,12109,13217,3819,3731
5796,13456,12400,6227,3951
13919,4722,12689,1271,8166
4881,2017,7870,2292,13770
2613,11228,12277,288,8862
4921,9274,11227,6684,324
3189,4778,831,10542,14088
8526,8681,11668,349,9172
10204,7657,76,3350,10607
60,12480,4398,7180,8197
60,12480,4398,7180,8197
14248,14285,567,3354,6478
282,1513,14221,4749,3505
282,1513,14221,4749,3505
963,480,6000,3762,4148
9757,3354,8092,1218,14460
2281,10243,2205,11937,7496
2799,6055,174,5661,2341
2799,6055,174,5661,2341
11552,7828,3493,8462,2561
10025,5508,7058,10406,8140
7242,4261,12858,2029,1295
3085,4610,13029,10789,8099
3433,7254,10815,13415,2324
11317,4838,10488,10145,9120
11958,10092,3883,11176,10931
6319,12348,829,8513,529
6319,12348,829,8513,529
6319,12348,829,8513,529
752,9289,10373,10606,12126
4150,9690,10042,488,7494
4150,9690,10042,488,7494
4196,10686,254,4112,76
852,3147,7152,9490,3654
12425,4461,957,7965,7626
11910,9127,8784,2011,11318
8028,12404,5776,13087,6852
2258,1487,14224,14200,3896
6010,5092,8515,2876,4759
3506,13182,11466,8285,11694
9845,5672,3389,3096,14075
1017,3605,10838,1332,1507
13607,509,522,13716,675
878,13597,2875,14143,2382
14370,2072,11633,8332,8736
5700,13927,2660,10570,12161
8219,4246,438,4412,7922
8219,4246,438,4412,7922
2011,11318,92,11910,9127
13080,13812,10786,8285,11333
8501,4273,3420,10263,8727
8501,4273,3420,10263,8727
14428,10905,2907,3505,5463
14166,2936,7726,5925,14315
5285,2645,2993,12287,3524
1862,957,127,12513,14461
6776,4168,9791,5847,1704
4113,3598,10199,11799,1865
418,13692,5607,8373,10068
12135,10554,3005,2651,6507
3013,8696,1923,11569,678
4548,5124,4318,14138,392
11003,2830,7526,4390,11789
425,2128,3343,314,13686
4743,1505,9843,11092,11683
986,2668,11499,6057,1402
12827,1923,13478,9506,14253
5275,9252,1997,2932,2822
5275,9252,1997,2932,2822
7106,8642,3900,2878,1191
13197,947,9729,426,9581
11989,11081,1136,75,3067
2077,7378,6802,1896,11060
13045,5890,5492,6734,990
9704,1788,11388,4019,4024
2289,1242,9384,12439,8259
2289,1242,9384,12439,8259
6219,13930,1800,7786,151
11545,13190,2399,1374,3807
10911,5222,11042,8007,14510
10911,5222,11042,8007,14510
2251,3183,10828,826,9904
69,3095,3001,1127,9176
1327,5106,296,13077,10693
6088,2090,4343,11839,3543
4887,11064,14240,1087,6133
11994,11363,6020,292,6093
6446,8132,9828,5584,618
2117,8140,10406,2529,11548
14499,6501,865,3450,9999
13939,1350,9380,9772,7485
13939,1350,9380,9772,7485
14460,3648,14051,13974,188
9893,7828,9128,14087,9243
14466,210,1198,3219,458
14466,210,1198,3219,458
3317,7311,9606,9381,5664
7474,7961,8823,887,2119
1244,13492,13577,3083,4246
8301,3289,10879,13687,11847
3345,4149,14341,802,2586
7903,5976,8745,11085,11378
11953,7071,1220,957,5404
2761,2541,11325,932,8036
5526,9289,3705,8596,10765
9345,205,9840,7145,9601
802,12107,3414,3911,2758
5543,8102,1187,5328,13057
3447,9184,9089,195,8116
12635,1579,5742,4218,13768
11345,13205,1911,5596,2487
10026,14448,14312,2794,4069
12354,13302,5647,5030,13429
10717,2712,938,6177,5225
13686,3951,355,13456,13326
13686,3951,355,13456,13326
7886,5445,12472,2136,14077
9216,5102,7791,10996,7257
7082,3237,12020,6938,6935
3421,336,3262,11125,13768
2277,11179,5332,11716,5719
5704,5616,14189,1721,1950
5704,5616,14189,1721,1950
6419,11401,4593,2470,6538
2528,227,10137,4693,2100
13120,11242,14169,7628,13595
10989,10850,12891,647,2268
6747,11543,5861,8039,8234
302,4917,1333,4009,4528
1052,96,5793,8238,10605
9059,11768,2023,6091,92
649,3526,9419,13449,5837
8000,13984,1444,2241,3916
13692,10161,777,4602,13598
3004,8936,5058,7313,3501
4923,1350,9772,547,4630
9494,12376,8083,3162,160
1140,1450,8019,6436,8213
7267,1418,9728,736,9307
14322,14107,12126,9802,5869
7478,2175,13433,10630,13964
8351,11954,6470,10902,1634
10267,9888,9828,7694,480
10108,2466,5717,281,1056
1598,155,10438,7328,5956
11667,5538,11066,1018,1951
14512,1247,3935,10723,13658
7838,12033,11038,6994,5822
3012,488,10042,6176,7494
7283,716,9345,12980,12580
3770,11857,5540,10375,9069
5726,6060,11189,10686,13079
2885,12693,7360,3501,8459
10536,14084,183,3748,11410
2908,11453,736,11095,1266
2908,11453,736,11095,1266
4282,5144,2100,8203,4684
8730,12439,13638,8393,2530
6529,8650,1304,13087,3042
6717,471,12224,14046,13701
13507,9188,11737,9534,759
13507,9188,11737,9534,759
5010,2658,5442,4660,10228
4968,7635,7014,2369,879
10341,12068,12586,4745,11178
6708,10650,12652,12314,10634
14149,4630,9290,11038,6850
9497,9170,3688,8130,5015
2541,12933,4669,13665,1306
3292,5129,3389,10083,3096
8643,14529,8365,5433,10298
1029,1988,12782,176,3973
6670,7202,6001,10285,8986
1560,7496,1790,8271,9745
5607,3550,13742,4903,777
14040,6082,12256,13043,278
1424,4796,700,2028,5717
13771,10759,7675,5822,7059
12376,9494,19,3162,160
12297,8069,13636,8214,8967
2656,14154,11763,13658,7041
10532,11680,10284,1159,10416
9829,7572,3719,2037,8425
6561,4107,2425,8343,9171
9710,2842,14153,12396,6432
10344,1572,10917,3231,12381
803,1325,1476,10918,6576
7071,4498,10072,9555,2314
7671,13528,26,5926,6735
10517,1084,8450,12500,2634
8229,8936,7836,7360,4801
14034,12865,563,949,7888
8295,7216,3073,10909,7562
6913,3717,7954,12685,14473
5247,8437,8544,10567,6117
12971,6781,3695,13235,5497
6957,2178,9810,6720,7153
7201,13934,9729,13904,848
6475,5506,3640,10128,6876
6049,3231,7281,13258,7329
1747,12328,3545,4412,3135
7304,6056,9958,8879,1109
1303,9102,11596,14474,2225
9325,12510,13569,205,10759
6802,12673,14197,2077,12347
11374,14383,6091,756,12833
6836,5301,4618,9572,8891
8083,13728,12781,10533,9494
14532,7476,10080,3427,679
531,4931,10057,10283,8879
11238,11244,10606,9653,9683
5869,7202,10285,6001,6670
3830,7675,12142,9021,1242
5918,5861,5561,4750,13579
12335,2445,5402,7872,9987
9584,12308,2966,14421,4403
3295,8442,920,9262,8766
11400,2088,13589,5183,7425
8086,2712,2998,8184,10717
11843,1563,14044,2937,3275
9837,5084,2908,9709,4390
11920,12886,9410,6705,8695
4779,12662,3566,11003,7631
4759,2876,6010,8559,5092
2725,4348,6345,704,12354
10212,6336,3199,3772,11119
13756,5381,12034,7790,6540
13727,10634,4248,11363,2677
160,368,10533,6954,7366
9410,6025,8695,5058,2758
5387,12265,11358,4970,5990
2689,9710,5446,13278,9193
3380,7679,7288,9208,10629
8159,3440,12159,356,13640
8159,3440,12159,356,13640
5527,58,487,12105,5119
12417,9271,11170,2202,2765
12417,9271,11170,2202,2765
4176,7,7136,4099,13678
12116,11492,2178,7357,11912
12040,6591,2641,3773,7679
10893,6775,10961,11242,11948
717,1946,1613,2250,6879
8432,4889,13208,5512,13479
13107,1162,11129,1783,7888
12530,13819,6124,2977,13631
11255,10992,6722,12008,365
4155,1756,8902,8782,5640
6003,11781,6967,11392,4708
7568,1549,14139,12829,3367
11298,11291,331,3544,11351
3962,9038,2100,9069,6556
2430,11863,5514,145,3565
11228,6678,2613,2620,14197
2489,1553,9926,5761,11583
5781,3496,5303,5497,8738
11617,626,12936,278,11625
6703,6704,3914,6195,5131
14344,8559,4267,4759,3028
6475,5506,3640,10128,6876
2546,6542,9627,2058,4448
13371,3299,13272,10222,8212
12573,8687,12936,3385,10265
12569,6021,6936,3190,5237
407,13378,11091,7942,72
258,8692,2670,6962,11949
5113,1566,13916,13790,924
8364,2591,9534,1543,7992
14238,6685,12292,9938,13547
12027,11881,9702,12015,8936
197,2915,8955,7835,13740
1989,44,1469,7202,12126
5603,84,4630,10356,2053
7265,3967,9806,10392,3576
10817,13835,6788,1950,12314
4021,3293,13529,9606,7531
978,1790,12037,4763,11361
1578,320,7486,475,4856
106,5963,8891,7724,5030
9198,11442,4924,107,147
7156,11217,1668,10836,1505
8606,13892,2088,12887,9661
1092,11109,8271,10976,2544
7058,3348,8739,2558,11924
14102,4763,11361,13294,11109
11104,11616,14360,1963,4052
12926,6339,5025,9243,14252
422,2675,14064,192,3234
9024,10567,11731,8428,6222
12476,3493,13904,3591,10199
14169,6775,11242,3753,10424
13596,13770,12868,4643,4693
8943,947,12865,9581,2561
1230,8076,5184,8340,8429
2046,10141,4501,8233,12905
7526,88,8206,9613,2447
11903,4034,9763,256,1193
4031,1036,2536,6909,13031
4407,10023,5492,11133,7393
2519,13579,4750,1167,6288
5789,12954,14341,3414,8762
6355,5940,13212,1862,8032
9153,8043,4749,13768,14114
13779,4239,8237,12397,611
5964,9030,6958,1201,3314
10808,1398,8422,283,14396
13713,9615,5194,13220,14229
5218,8371,13422,6345,2755
5218,8371,13422,6345,2755
12256,13043,5536,5905,3427
9817,7438,12865,2073,563
947,12289,8943,7898,3661
10007,13631,14464,12822,14405
4475,10583,11331,9229,4169
4608,4427,5301,4639,12510
2737,8106,6281,12224,8830
4656,6943,11286,3797,423
12072,9136,12507,3373,119
5378,4696,4492,5361,8779
7406,8563,3463,6933,317
4796,1424,5717,5790,700
13907,2223,3479,678,3013
13163,1290,7082,11010,12020
1499,3765,8006,12955,11755
12960,2724,12652,4236,10634
237,5484,11316,14437,5489
12527,8262,10585,10234,7
8870,12933,2467,10990,11912
11376,8271,4328,2447,13890
8070,1972,4930,1046,8172
9913,12813,1727,6468,4387
13326,355,3951,8523,13456
13326,355,3951,8523,13456
11730,2269,9861,1659,6503
4990,6060,893,1095,3937
5459,4226,2296,9352,11048
6039,5070,13576,1887,7412
9444,14083,1374,12954,13793
14128,1946,13421,1855,6879
10938,8738,4412,9561,4012
12371,8295,9906,9327,2981
5574,11178,3671,4745,12586
9731,6012,11513,1904,8366
10330,7499,13808,1696,14082
9109,14323,13484,1013,5558
8059,5439,6486,8730,2446
1716,13843,6609,14262,5446
6292,12458,10582,1481,12954
14516,2658,10892,5442,5010
192,11359,4332,6720,7153
4714,4390,736,11789,9728
6849,5749,2878,10968,9572
12494,76,13503,7275,5728
5729,13936,7148,2315,7119
8169,14216,8694,1371,10830
8169,14216,8694,1371,10830
3985,13611,9464,5889,513
5854,7328,4536,253,1103
3992,3436,10032,6488,12015
8019,1140,297,8213,2535
8019,1140,297,8213,2535
8019,1140,297,8213,2535
6827,12232,6404,1834,213
7497,1778,3786,2008,3964
11937,7496,2281,4880,122
6487,9141,452,547,9923
7356,13369,4966,2852,9091
14152,8815,584,10424,11242
3137,5256,8591,8260,10493
13773,6952,11778,14263,6869
4681,1473,5919,11700,7448
12268,13467,8560,3489,1188
10996,9216,9292,5102,4596
579,13053,8891,5030,10495
948,7737,8592,11735,3072
948,7737,8592,11735,3072
8727,13949,3420,8501,13290
8101,11959,8986,6627,6670
7679,9208,1981,6793,7288
13230,9319,9923,5778,175
14325,6793,9208,7288,1370
10940,5067,11219,8113,7672
12575,12190,238,4073,9506
12025,426,3615,7896,13124
12153,14361,9157,4250,6498
14116,13393,937,13341,8194
7614,13728,12781,6595,7366
1813,6790,7830,13386,2920
3589,9576,9103,6032,2384
6578,11595,12223,907,2147
11494,9451,7847,13091,7307
362,12642,10713,720,11861
12672,8567,8463,9983,1865
10379,5077,3229,2559,10245
10659,8648,5453,6725,5872
13589,11626,3194,11400,1662
2155,13167,8117,11213,4969
8539,7727,9805,3913,11410
13229,2143,10607,3094,6393
864,2837,9610,10613,6369
890,6379,9091,7074,7507
12225,7403,13709,2567,325
3134,7572,9460,2037,7746
7097,8516,1057,6620,3527
1694,12834,674,13731,11571
7037,4112,76,7378,8415
3177,10641,6825,7805,11250
7604,1470,12341,3493,4040
12491,7898,13582,9326,5633
13336,9534,14284,3628,7793
12697,12439,8552,12265,1421
1705,4719,6952,1370,925
3832,1935,6662,5848,7734
7812,5826,7584,4176,7723
13783,8829,2306,13541,8855
5833,8031,12345,13782,225
3715,7317,166,11256,9048
10042,7494,3012,4150,488
3954,3414,8781,2223,12389
1477,9100,6116,10113,6206
12612,12635,6410,9398,5742
