11915	19097
11915	1269
11915	139
12915	16945
12915	4254
19891	265
19891	10799
19891	1269
19891	7731
8792	10607
8792	7162
8792	17054
8792	8612
8792	6296
8792	3745
8792	13515
8792	11927
8792	16660
8792	12470
8792	6588
8792	17403
8792	43
12916	19605
17175	14943
17175	11838
17175	1592
17175	9674
15214	14708
15214	20754
15214	13939
15214	10876
15214	609
15214	13543
15214	16264
15214	17739
12918	14989
12918	20959
4082	1269
4082	7044
4082	531
4082	8988
4082	12602
17176	7539
12919	4767
11425	2746
15217	7044
15217	10534
15217	5762
15217	1135
15218	13003
15218	18104
15218	2080
8798	2357
15219	10778
8799	1269
8799	17490
5608	2746
13580	22877
7561	8142
15220	15180
15221	12800
15221	13468
15221	9900
15221	19056
20314	9550
12920	15087
8802	5155
8805	1269
3045	4958
12923	15191
12923	14814
12923	19716
12923	14580
12923	9956
12923	15955
12923	6115
12923	4278
5611	378
5611	4422
5611	4625
8808	6787
8808	3436
8808	5407
8808	9831
21165	11325
5613	553
5613	8216
12571	1269
12571	13581
14921	2746
12926	972
12926	14534
8809	443
8809	3396
8809	1269
8809	18438
8809	5013
19240	11719
19240	17516
12927	10521
16751	8814
16751	5205
12928	15634
11139	10762
5615	19633
5615	10592
5615	20836
5615	16449
5615	5825
5615	14413
5615	18947
5615	889
5615	16564
5615	19044
5615	1633
5615	19471
5615	9897
5615	2100
5615	18622
22732	61
22732	19809
9789	3765
9789	9595
9789	9518
9789	8707
9789	81
17178	10316
17178	7993
17178	20232
16849	9106
16849	19134
17179	12211
5616	2746
5616	15624
5616	11161
5616	12887
15223	20417
20845	12133
20845	17626
5617	12113
5617	20184
5617	19180
5617	5936
5617	4515
5617	13149
5617	132
5617	6588
5617	4675
5617	14126
12929	13635
12929	16500
4085	13721
4085	7044
4085	4529
4085	8612
4085	5860
4085	15876
4085	13438
4085	10387
4085	11214
4085	12402
4085	7047
4085	7836
4085	13500
4085	5117
4085	4053
4085	20237
4085	1360
4085	12994
4085	12904
4085	17399
4085	2344
4085	13591
4085	11021
4085	2747
4085	18047
4085	11223
4085	10821
4085	11831
4085	12610
4085	10701
4085	8553
4085	14043
4085	8657
4085	17812
4085	2307
4085	6662
4085	12499
4085	14276
4085	19815
4085	16016
4085	13006
4085	1605
3196	3852
3196	16358
20846	1269
17181	13962
17181	6156
17181	14689
527	19542
527	11351
527	19349
527	8764
8814	3396
8814	17124
8814	1269
8814	17821
8815	1269
21973	6345
3630	7993
19242	7567
19242	19447
19242	20485
15224	13825
15225	18174
15225	15044
8817	4258
7102	555
7102	10210
7102	19276
7102	2874
7102	8178
3520	5848
3520	912
3520	13764
20046	3046
12932	4509
12932	14186
12932	8988
12933	12000
8821	2229
8821	1269
5621	4450
5621	2805
8823	3436
8823	1269
8823	9194
8823	15955
8823	17994
8823	7299
17186	14527
5622	14110
5622	5849
19246	21307
5623	6913
15227	13599
15227	5597
15227	19473
15227	16472
15227	6042
15227	13472
22724	18460
22724	2746
22724	22744
15228	12308
15228	10821
3088	4851
19250	11649
8826	17775
8826	17658
8826	12142
5625	16973
5625	1269
5625	5361
5625	13483
21179	18428
21179	2746
8829	19383
8829	8280
8829	5512
8829	9461
8829	11647
8829	3235
8829	6768
8829	11623
8829	8449
8829	17582
8829	10900
8829	16687
8829	4481
8829	8779
8829	22843
5626	1415
22298	4580
17187	10353
17187	9370
17187	7044
17187	7489
17187	14571
17187	10534
17187	16982
17187	12235
17187	9704
17187	1269
17187	19367
17187	7879
17187	16482
17187	7199
17187	9578
17187	18703
17187	18416
16665	13011
8830	10361
12938	14943
10405	108
10405	16960
10405	2746
7633	9449
2394	22594
2394	201
15229	4547
15229	6970
15229	9449
15229	3957
15229	9316
15229	13427
15229	1314
15230	4777
15230	1269
15230	12301
5629	5372
15187	7275
8834	48
15232	14651
8835	1269
8835	4337
5632	13057
5632	10246
5632	1269
5632	17080
5632	10176
3850	15106
23288	7044
13131	19718
13131	12196
16185	14989
16185	19367
16185	13227
5051	8105
5051	23250
19252	11782
19252	9414
19252	18223
19252	16344
19252	18985
12940	8462
12940	8554
17192	17404
8837	4582
8837	10360
19254	435
21109	1269
21109	17059
21109	440
8178	12366
8178	10210
8178	2874
8178	7261
8178	19581
8178	7102
16753	12364
16753	17974
16903	18444
16903	13825
14096	6035
19659	1269
12944	1269
12944	1842
15087	12920
15087	16767
5636	2038
5636	15414
5636	8508
13515	8792
5637	10219
5637	12904
12946	7476
1795	4698
8844	4593
8844	9768
8844	1022
8844	9015
13516	11326
13516	5815
13516	12637
13516	11223
13516	14700
13516	2346
17193	11601
17193	1018
17193	20421
17193	10359
17193	8418
20850	13962
20850	9749
20850	15560
20850	20893
8845	9515
8845	2806
15238	15530
15238	9976
15238	7919
19257	1269
23131	10425
23131	20826
10700	17775
17196	7441
17196	4900
17197	7019
15703	16557
15703	17618
17198	19762
20852	18835
20852	14402
12949	6411
12949	19581
12949	18364
16558	7118
22556	6583
22556	18466
22556	20081
21880	7044
21880	13825
17199	15112
17199	20577
5425	5346
5425	13034
17200	21056
8848	9849
8848	6428
8848	19076
8848	1269
8848	5361
8848	1618
8848	10303
8848	1740
8848	4720
8848	16760
7564	15398
7564	11173
7564	10412
7564	18025
7564	19633
7564	11514
7564	10435
7564	10101
7564	13871
7564	11089
7564	12495
7564	4061
7564	13204
7564	3822
7564	20319
23332	18444
5639	11218
19544	12849
19544	3436
19544	1269
19544	8809
19544	3398
12951	8200
12951	11421
19260	12046
19260	18038
19260	11326
19260	21920
19260	15346
19260	12495
20855	19033
7842	7174
8849	1022
8849	5361
8849	4314
8849	568
8849	3807
8849	12258
271	2746
10410	3618
10410	19652
8851	20278
8851	4793
8851	19189
5641	7472
5641	7284
5642	111
5642	2881
5642	3501
22367	22024
8856	6083
5644	5745
5645	21580
16353	18466
16353	15141
16353	16706
16353	15624
16353	20522
16353	7960
16353	12800
16353	12193
16353	13387
16353	1726
16353	9904
16353	19292
16353	1269
16353	13825
8857	15414
8857	20776
8859	17986
5648	7147
5648	5658
8861	3085
8861	10928
8861	7275
8861	9813
22550	1269
22550	15262
22550	7170
22550	10336
22550	22744
12957	2351
17204	15106
17204	8754
17204	19649
5649	7830
5649	4207
12890	12637
8862	16099
8862	20724
8862	14398
8865	5745
8866	29
8866	18007
8866	19932
8866	16489
8866	17802
8866	9462
8866	10489
8866	1244
8866	9015
8866	5939
8866	7556
8866	14603
8866	5379
17205	12648
17205	12748
19264	1531
810	9029
810	17059
810	5936
810	4364
810	11421
11144	15441
13509	1269
21016	9395
21016	6518
12959	15538
12959	7044
12959	3570
12959	11661
12959	7583
22832	13011
22832	23331
12962	450
12962	20123
8867	2746
8867	1269
8868	4656
22905	8448
22905	17460
13895	12366
13895	21124
13895	14208
13895	14763
13895	12316
13895	15367
13895	18414
8874	866
8874	6568
11696	20826
15248	16862
15248	4496
21899	19795
21899	16442
21899	12234
21899	7102
21899	20850
21899	11909
21899	22224
21899	13394
21899	10876
21899	7204
21899	5874
21899	8262
21899	11653
21899	1269
21899	10730
21899	13110
21899	11679
21899	11759
21899	2391
21899	7557
21899	2073
21899	317
21899	4869
21899	20535
21899	10914
21899	12249
21899	13655
21899	16895
21899	16132
21899	7502
21899	11222
21899	17338
21899	531
21899	18658
21899	9909
21899	9822
15249	1269
15249	12247
15249	10336
15249	2100
15249	6219
15249	12249
8876	1269
20858	4955
20858	19201
5653	16049
5653	11850
5653	19198
5653	22824
8877	5073
8877	10722
8877	14392
8878	8402
8878	3246
8878	8109
8880	6332
8880	18086
17207	1269
17207	16877
16458	13276
9657	2733
20859	18873
20859	20688
22749	1269
8881	11679
8881	5735
8881	2746
8881	9215
8881	13916
8881	17711
8881	3728
8881	11641
8881	5985
8881	13542
8881	10590
8881	12026
12968	18662
12968	10619
12968	15295
12968	1044
12968	12703
12968	22139
12968	1301
12968	9580
12968	12696
12968	11886
12968	18977
12968	17400
12968	7577
12968	5561
12968	223
12968	8080
12968	14763
8882	9148
8882	8238
8882	6629
8882	10690
8882	4541
8882	8829
8882	10386
8882	10167
8882	189
8882	9291
12969	10197
12969	10247
12969	13599
12969	9823
12969	12613
12969	8164
23163	17483
8883	1011
8883	16897
8883	9644
20860	19081
8884	2393
8885	5025
3104	2097
1811	1878
8886	5346
8886	13766
8886	7064
8886	17614
8886	9122
8889	9405
8889	1269
8889	5762
8889	9196
19267	1026
19267	5511
7846	5111
7846	5415
7846	13099
7846	20068
7846	11745
7846	12613
7846	4004
17208	20814
17208	2746
5812	1269
5812	6975
5658	2746
5658	14244
5658	22113
5658	5648
5658	9907
5659	8575
5659	7996
5659	4952
5659	16981
5659	9674
5659	3638
5660	7186
15256	19383
20863	4165
20863	12800
12204	14895
16197	11907
22960	5936
22960	13825
15261	10345
15261	5343
15262	2413
15262	5694
15262	16883
15262	17813
15262	20150
15262	12301
15262	15210
22640	21842
22640	13738
22518	13011
15264	12384
8894	10746
5667	12399
5667	5680
5667	10770
22766	4002
22766	17375
5669	10990
5669	13400
5670	10125
21674	20986
12976	12534
12976	3259
8900	1269
8900	14943
8900	12973
8900	9968
8901	6796
17211	9734
17211	5745
19270	5844
19270	12156
19270	7155
19270	17478
17212	6348
17212	21005
17212	9734
8902	13681
5922	16415
15269	14789
12953	4412
12953	6401
12953	20276
12953	8392
12953	20576
20866	18847
20866	2799
5673	1269
8329	1860
11871	18969
11871	20895
19271	11885
17213	16591
8906	19293
8906	1009
125	17570
12981	20963
12981	5936
12981	11947
1810	1269
8907	5992
8907	8951
8907	9364
19272	9257
20867	7556
20867	15807
9663	10790
9663	1269
9663	18876
22266	7794
22266	12147
22266	19750
22266	9598
22266	20249
22266	6804
22266	17907
8908	18444
8908	12483
8908	4280
8908	22877
8908	5990
8908	6067
8908	7227
8908	11953
8908	13559
8908	4061
8908	15577
8908	226
8908	13204
8908	12495
15271	1269
12984	5150
12985	8445
17216	17176
17216	13901
17216	5745
15272	12877
15272	10435
15272	17209
15272	12495
8912	3807
5677	1113
5677	5849
5677	13825
10344	8622
10344	6848
10344	7433
8916	6381
8916	15106
8916	16958
19273	16732
5678	5606
12987	20336
12987	17745
12987	18904
12987	4751
12987	13675
12987	2746
12987	1269
12987	4809
15273	10972
8919	13778
8919	1269
12990	1269
5680	12247
5680	5667
12992	9399
12992	7044
12992	15185
12992	1269
19274	20087
19274	20470
23133	12800
15277	7140
15277	17757
821	1269
14616	14265
14616	5129
822	10040
822	9411
822	19091
822	13893
22682	6040
22682	1837
19868	1269
11874	4904
11874	429
8921	5520
8921	11601
8921	14301
8921	2857
8921	18966
8921	15067
19275	6348
15278	2746
15278	1269
12994	14110
12994	12887
12995	18718
12995	14412
12995	14881
8924	7840
8924	845
8924	14114
8924	16654
8924	10990
8924	142
5681	3082
17224	18568
12996	10791
12996	20021
12996	21627
12996	5717
12996	11508
8925	20237
8925	1269
8925	18241
8925	5486
8925	5045
23293	15336
23293	12844
12998	10246
12998	11659
12998	12660
12998	11886
12998	5511
12998	3963
826	1269
826	440
826	2535
827	2746
827	5762
15279	9382
15279	12800
15280	16738
15280	9849
5685	1661
5685	10799
5685	38
8926	1269
8926	5397
8926	1009
8926	5084
8926	7205
8926	10946
8926	20661
8926	1345
11917	11973
5686	2746
5686	1530
5686	7215
5686	10640
5686	517
5258	20948
5258	18623
5258	16453
5258	20955
5258	13600
5258	17638
4101	4183
5687	7078
8928	4685
5688	2746
5688	3316
19277	9259
8929	61
8929	6534
8929	7275
11875	10466
11875	8494
17226	2746
17226	1269
8930	10567
3639	15085
3639	14881
13003	3786
13003	5783
13003	12566
13003	15218
13003	9461
13003	7721
13003	16568
13003	11538
13003	13267
13003	20051
13003	18320
13003	14525
13003	4056
13003	6458
13003	10639
13003	8376
13003	20515
13003	15214
13003	5439
15281	10972
15281	9410
15281	16302
8931	8677
8931	17765
8931	15367
8931	6975
5689	10994
5689	7044
13005	14462
4859	18876
4859	4668
4859	1547
4859	11730
4859	4052
15282	11051
15282	3745
8932	12438
834	5849
834	13825
19279	20075
19279	14338
19279	8216
19279	20676
19279	13288
16906	15991
16851	11544
21508	1269
17228	3090
17228	2683
8936	1269
835	17914
835	1269
835	14453
13006	12033
13006	12703
13006	12637
13006	7709
13006	14044
8938	11481
8938	12893
8938	11996
837	12891
19280	12301
22912	15166
5693	14758
13008	11933
3725	3916
8940	6938
8940	10939
8940	10490
19281	14721
19281	15624
19281	10613
19281	14897
19281	7944
19282	17676
8941	4625
8941	19918
15284	15357
12260	10966
5646	2697
5646	22710
5646	18626
5646	5281
8942	7523
13009	18178
13009	15988
12955	5385
15285	2746
12605	14073
12605	15603
1818	13811
1818	2352
1818	12932
842	942
9665	16029
843	5585
843	12690
843	7592
843	12249
8944	14398
17931	17514
17931	15005
845	8924
13011	10634
13011	1269
13011	18104
15287	15507
15287	21829
15287	9808
19285	20290
13013	8448
12208	8376
16460	12825
16460	6787
16460	16850
16460	12800
16460	12844
13014	11806
13014	11498
13014	4422
13014	12500
13015	10901
13016	15017
851	11798
5697	7950
5697	21891
5697	6841
5697	8585
5697	14767
5697	17729
5697	7055
13017	18093
13017	22389
852	2746
852	13305
852	13003
13018	12783
13018	12608
13018	1753
13018	2754
13018	22895
13018	6758
13018	13500
8948	1670
8948	22744
8948	7804
8949	3072
8949	20715
8949	7557
8949	2953
17233	12800
4107	14777
4107	7044
4107	14435
4107	14402
4107	10426
4107	14746
19286	16606
19286	5200
855	1714
855	16101
855	12356
856	455
857	10770
857	18104
857	10991
857	6296
17234	13119
15288	20421
858	1234
8951	21287
13020	1095
13020	22586
13020	1269
13020	15910
13020	2203
13020	5596
13020	12844
860	5742
13021	21656
17235	572
15289	15346
15289	17394
15289	12487
15289	16964
15289	8536
15289	2614
15289	9951
21788	16883
21788	22744
21788	20060
14103	6518
17236	15384
17236	10296
13023	4595
305	1088
865	20368
15292	11928
13025	8448
13025	1726
23495	22130
866	19499
866	8874
866	14398
13026	23105
867	4101
867	5777
867	11164
869	3512
869	12590
869	13319
869	14344
869	6091
3851	20973
20774	2746
19288	12800
19288	22530
19288	22560
13030	8448
13030	19447
13030	12800
13030	3356
15294	12302
13031	13015
15016	6129
13032	11386
13032	5760
13032	10704
13032	7275
5707	7193
5707	19067
5708	344
8330	2336
8330	6155
1180	21119
1180	1077
10422	5085
10422	12800
10422	3398
5709	12234
5709	385
5709	14752
5709	3953
5709	1269
5709	9455
5709	8471
5709	4160
5709	7253
14695	10781
4385	7658
871	3001
8956	9307
8956	3408
13034	4822
13034	5425
13034	16838
875	1269
5710	11128
5710	18017
5710	13077
5710	5367
5710	16103
5710	7541
876	534
876	2780
876	7995
877	10121
878	10854
22701	7656
879	3735
879	1611
879	134
11706	1269
11706	18564
11706	13542
11706	17413
5711	2746
5711	2228
5711	16887
5711	5809
5711	7046
8961	8333
8961	14651
8961	7557
8961	2746
8961	1269
13338	12800
13338	5762
13338	18466
8962	2357
8962	2420
13038	6418
13038	8770
13038	15742
13038	17821
13038	19365
15298	9705
15298	12783
15298	13585
5714	1263
5714	2797
5714	5237
10787	15931
881	1269
882	570
882	563
19292	1269
19292	19362
19292	10345
19292	5874
19292	16353
19292	6703
19292	17508
19292	6616
19292	3469
19292	19795
883	111
883	6978
883	7497
5715	6564
5715	6132
19293	10995
19293	8906
19293	9410
19293	20292
5716	20724
13447	10870
13447	14483
6530	1269
6530	21343
6530	6164
15299	13718
15299	19585
15299	1406
15301	2746
15301	2155
19294	4262
21168	1269
21168	5008
21168	2746
20875	15655
20875	17912
20875	20906
20875	15235
20875	16702
20875	1508
20875	208
885	3730
13045	8572
13045	12495
19298	6125
17250	7960
8968	9623
8968	6507
8968	4541
8968	12358
8968	6714
8968	12026
887	9849
887	12495
887	61
887	6458
887	7346
5720	4087
5720	7189
5720	9196
5720	17531
5720	12808
5721	4539
15303	12811
15303	3402
15304	5457
889	7223
889	10377
19299	12844
8971	20375
5723	4509
5723	5829
5723	9763
5723	3841
5723	4872
5723	6267
17252	7262
891	8557
891	8532
15305	15476
8972	7635
8972	6045
1832	3686
892	4250
892	22850
892	1743
892	7795
892	7770
15307	11855
13048	2746
1499	4989
1499	3398
7112	8417
15308	15099
15309	20209
4793	5585
4793	15586
4793	8851
4793	7485
5724	6781
5724	17166
5724	19284
5724	13500
5724	15338
894	14073
20877	6119
2689	980
2689	1689
2689	2950
2689	19827
8978	5735
3822	7564
8981	1269
8981	5936
8981	10473
8981	15861
8981	1174
8981	14775
8981	10991
8981	13219
8981	170
8981	7581
11164	15097
11164	4994
15310	6943
21790	17059
21790	1269
8983	14677
8983	1269
8983	20069
8983	16322
13054	2725
13054	18224
23134	11535
8986	5063
13055	16702
13055	11161
13055	5265
13055	18342
902	7905
21742	15414
21742	6588
21742	19722
21742	2746
21742	16838
15316	18991
15316	17270
13056	12846
13056	6588
13057	15818
13057	13165
13057	7809
13057	11210
13057	11647
13057	1090
13057	9813
12901	4509
12901	553
12901	9851
12901	5813
12901	23358
12901	13332
19301	15404
19301	12479
19301	5262
21005	13782
13059	8614
13059	2240
13059	12232
13059	14403
22264	3763
22264	1269
22264	5735
905	1023
906	6460
906	11463
6532	10115
13061	8595
19304	4053
19304	16702
19304	12619
19304	6787
19305	22344
19305	18494
19305	19086
19305	20278
19305	7446
12963	11784
8990	4556
13064	16586
13064	13836
13064	289
13064	17563
8767	10477
8767	11788
8767	18494
8767	14509
8767	10301
15319	4274
15319	8178
15319	16597
15319	9196
15319	12066
15319	139
15319	10828
15319	2622
15319	12705
15319	20627
15319	1326
15319	7769
15319	14835
1036	186
4114	8269
4114	16169
4114	11514
4114	4687
4114	15907
4114	16897
4114	9196
12903	12638
12903	4939
911	921
13067	14760
13067	12613
912	3520
912	15414
912	7869
912	12356
912	21998
912	2149
912	3481
912	4152
15320	5485
15320	2746
17262	14943
17262	61
17262	4610
913	5756
913	9892
913	4580
913	14889
8993	10582
12904	5637
12904	2357
12904	13662
12904	4900
12904	8553
12904	13893
12904	19784
12904	17399
12904	15482
12904	4085
12904	20319
14607	5801
8994	8538
915	7773
915	12104
916	1269
4389	3994
5742	6197
5742	11392
5742	14758
5742	20008
5742	11113
5742	9958
5742	20201
5742	1885
5742	12256
5742	13853
13071	10914
1432	14989
17265	1269
17265	1135
17265	14645
6981	15876
6981	14198
919	2541
920	17165
920	1543
921	911
5744	7348
5744	14233
924	1350
924	1269
924	7452
924	2358
8999	12526
8999	6150
19306	19314
19306	16081
17266	2881
17266	14396
19307	4274
19307	18669
19307	3878
20881	4053
20881	15672
17269	10203
17269	13862
17269	13362
9003	23100
9003	8353
9003	19154
9004	4119
17270	13195
17270	17775
17270	6697
17270	15316
17270	12754
21111	13816
21111	11586
21111	1269
21111	13953
21111	23297
5747	16386
13078	1269
13078	30
13078	15956
927	10937
928	12409
11583	4955
11583	8216
11583	9900
17271	11106
13079	19014
15880	7973
15880	19534
15880	18766
15880	4353
15880	4258
22513	1269
22513	22744
930	966
930	3604
930	9740
13081	16534
9007	1269
931	3405
9008	5380
5752	18985
15330	17560
13082	17863
13082	11641
13082	17812
13082	17818
3120	3003
3120	3997
3120	3261
3120	1820
3120	3604
3120	14666
3120	2494
3120	4486
5755	11841
5756	15531
5756	7664
5756	9967
5756	4421
5756	6439
5756	2744
5756	10574
627	9734
17273	22850
5758	7267
5758	18061
5758	8226
309	6458
309	18380
309	349
309	5398
309	15286
309	12543
309	4478
9010	18955
451	12568
451	22530
19313	17150
19313	12536
9012	7675
9012	5563
9012	4933
9012	14691
9012	16758
9012	13250
5760	13032
5760	3408
9013	3126
9013	18303
935	1269
935	6249
935	7042
9014	6755
9014	10071
9015	8844
9015	15896
9015	20332
9015	16229
9015	8115
9015	7565
9015	8429
9015	163
9015	7058
9015	14073
9015	5288
9015	14258
936	6464
936	5069
936	487
936	6718
936	20080
936	4764
936	16673
936	9618
936	1323
936	17020
936	1092
936	11841
936	5730
936	3813
936	5132
936	5388
936	105
936	9329
5923	7992
15337	1269
15337	10927
15337	8437
9016	12234
9016	4994
19314	19306
19314	16883
19314	23482
937	2205
1843	5849
1843	10488
15339	1269
15340	7488
15340	18131
15340	7116
15340	5852
9018	15204
9018	18062
15341	11837
15341	2746
9019	16101
9019	18662
9019	7521
13738	12523
13738	13913
13738	478
13738	12800
13738	14943
13738	23088
13738	15634
13738	15997
13738	7044
13738	4955
13738	9609
13738	14911
13738	13538
13738	15485
13738	8860
13738	20515
13738	11844
13738	13009
13738	20723
13738	10323
13738	14071
13738	16687
13738	16798
13738	9333
13738	4507
13738	6954
13738	19815
13738	16785
13738	16645
13738	17685
13738	10900
13738	15346
9020	10229
20209	18723
20209	7852
20209	13764
20209	15217
20209	8735
20209	14085
20209	15309
20209	12891
20209	10144
20209	19097
20209	6156
20209	6487
20209	14073
20209	12593
20209	9690
20209	17351
20209	20201
939	776
21413	1269
21851	1269
5762	4120
5762	10534
5762	98
15344	10858
15344	19105
15344	6153
15344	7044
15344	23100
15344	18645
15344	11841
15344	22781
15344	16319
15344	658
15344	7424
15344	17023
15344	13718
15344	20297
15344	16138
940	87
5763	17333
4118	5111
9025	8575
9025	8568
9025	6535
15346	13171
15346	12528
15346	1827
15346	12322
15346	16557
15346	4203
15346	14714
15346	23088
15346	20204
15346	4955
15346	3011
15346	11925
15346	17765
15346	15289
15346	18325
15346	18359
15346	13738
15346	8216
15346	2868
15346	1113
15346	9356
15346	12399
15346	10440
15346	6925
15346	20561
15346	7275
15346	18834
15346	10312
15346	14006
15346	13276
15346	11880
15346	9699
15346	22955
15346	3079
15346	12495
15346	8534
15346	13212
15346	18876
15346	13294
15346	19364
15346	21425
15346	9594
15346	19348
15346	19097
15346	6407
15346	17346
15346	17855
15346	4272
15346	16763
15346	19260
15346	4454
942	1269
942	842
6201	10067
6201	3001
6201	20
6201	22113
6201	8575
6201	10830
6201	11888
5766	19839
9026	14910
9027	3176
20884	20460
5769	19932
15348	7528
15348	16115
15348	20724
15348	13884
15348	14186
15348	4837
13083	11652
949	7044
949	13825
950	4506
950	8762
950	2241
950	1099
9029	2766
951	3288
951	536
951	21917
951	11047
13531	12703
9032	12366
9032	11131
9032	15966
15017	13016
15017	9018
15017	9344
15017	12800
17285	19186
17285	21289
17285	10880
15352	20404
15203	19581
15203	1269
15203	19134
15203	19830
15203	19092
15203	14763
15203	18947
15204	10107
15204	18347
15204	14460
15204	9018
15204	5045
15204	14540
19319	9177
19319	7244
19320	3868
19320	3887
19321	14881
19321	6270
19321	1269
19321	2679
19321	5762
19321	18859
15353	5347
15353	9410
15353	17787
15353	6925
15353	12844
15354	15456
9034	14211
13086	1269
8333	1269
8333	5643
8333	9467
8333	6514
8333	3816
8333	2744
9035	18312
9035	10408
9035	6137
9035	13136
9035	6756
9036	5525
9036	6603
9036	7951
9036	5851
956	1878
956	17601
956	11408
956	608
957	2505
958	2746
9037	1285
5920	9666
9038	13862
9038	19827
5592	3246
5592	15549
5592	481
14441	6920
5773	4955
5773	3058
5773	8812
11172	11647
9040	9786
9040	13722
13089	15560
13089	16606
13089	23100
5776	5750
5776	19444
5776	7189
5776	9736
17288	23102
17289	5220
15357	20636
15357	19097
15357	15284
15357	13390
15357	18631
15357	4272
15357	17399
15357	6925
15357	11621
15357	18194
15357	6541
15357	15144
19905	17949
15358	8801
15358	1594
15358	17126
15358	9015
15358	20933
3122	15603
13092	17437
13092	7208
9042	7549
13093	2695
13093	7341
962	16416
2832	1269
13095	19467
5778	10104
9043	18362
9043	2732
9043	13735
13389	11378
13389	2746
13389	1269
13389	21038
13389	3533
13389	11886
13389	18336
13389	7807
13389	1726
6541	19961
6541	15357
5779	10297
5779	17588
5779	2420
15361	11996
17295	10414
20886	19681
20886	2513
20886	12371
15363	1269
15363	20618
5703	13319
5703	4781
22440	22744
7873	6348
7873	12869
20124	7350
965	9831
966	1269
966	930
968	4063
968	3010
968	6442
968	16885
4122	6152
20971	21930
20971	21203
4003	5156
4003	12477
8782	6580
15698	21819
15698	19201
5781	5585
15366	3252
15366	10794
15366	12324
361	15491
361	22710
361	18320
361	5936
361	6588
23137	17054
9048	10988
17297	14627
17297	13263
13099	7846
9051	3073
9051	6968
9051	5783
9051	20031
9051	11402
9052	1269
5783	12234
5783	16219
5783	10809
5783	4807
5783	15378
5783	23482
5783	9051
5783	13003
5783	7415
5783	23022
5783	61
5783	5639
5783	16591
5783	2924
5783	11369
5783	18965
5783	2746
5783	6156
5783	4535
5783	6252
5783	3963
5783	7147
5783	7944
5783	17244
5783	5762
5783	6267
5783	7030
5783	20139
5783	8814
17298	13323
17299	10760
17299	12095
17299	16374
17299	12526
17299	9896
17299	14773
17299	12870
15722	13415
972	4262
972	12926
1590	6348
1590	22744
1590	22850
1590	1077
1590	1269
1590	14962
1590	15672
1590	20933
1590	22710
1590	2746
1590	8988
1590	5762
3128	7579
3128	6041
5784	7147
5784	6493
973	362
973	12844
19560	12634
19560	19376
974	6190
975	1667
975	31
15368	11980
15368	7044
15368	5003
17301	19780
17301	6878
17301	20348
17301	6407
17301	15955
5595	2069
12090	23174
15369	7044
15369	7504
15369	12800
15369	17198
9058	9276
9058	20348
9058	4053
9058	2746
9058	4507
15370	4041
5785	5849
13105	2075
13105	18400
13105	14489
13105	6554
13105	17093
9060	9001
9060	5477
13106	9395
13106	2746
13106	1269
13106	4675
13106	12360
15372	17346
15372	5357
5062	13293
5062	7147
5062	10873
5062	2105
5062	10903
5062	8242
5062	12761
5062	13956
980	2689
8735	11198
8735	2855
8735	19518
8735	20209
8735	14044
8735	8986
8735	6302
16686	8829
981	10934
13349	17636
13349	7044
13349	6913
13349	21343
18578	11227
983	1225
13109	4938
13109	16602
13109	17093
14594	17805
14594	20774
5787	10026
5787	2572
13536	14221
13536	15702
13536	11468
9063	7835
17303	9015
13110	7723
13111	6598
13111	5585
13111	9815
13111	2513
13111	9638
5790	14110
21049	22850
21049	1269
13112	14933
13113	11788
13114	13103
20319	12904
20319	18286
17307	6787
17307	13828
17307	14186
17307	8988
987	5849
987	14135
987	10520
988	318
17309	22744
17310	15485
17310	12924
17310	9832
13115	17531
17311	1244
17312	13564
15378	12002
15378	16272
15378	17540
15378	5783
15378	21093
15378	12165
19334	19142
1855	9301
19335	20804
13117	6254
13117	2746
13117	5762
13117	6930
13117	8202
9069	16910
9069	6908
9070	9525
9070	9368
9070	7445
17314	5639
17314	22498
9073	1269
9074	6756
9074	8988
15380	20920
15380	12284
15380	16101
15380	11307
19338	12230
9076	16233
9076	20678
9076	11150
9076	5387
9077	5362
402	22850
402	18320
402	1269
402	7354
402	15781
9078	16687
9078	1269
9078	4809
9079	12387
9079	2746
9079	4001
9079	10225
9079	14468
9079	12256
9080	19925
9080	16778
9080	21578
9080	4717
9080	9170
9080	17126
9080	9449
9080	13796
20811	19925
20811	17566
20811	20761
20811	5829
20811	12998
20811	6156
20811	15237
15384	12592
15384	13599
15384	17236
21744	7807
21744	2746
13120	15672
9081	6588
9081	2965
9082	9871
15036	8988
15036	1269
15036	5013
15036	8066
19339	9101
19339	18104
19339	13968
19339	1333
19339	5282
19339	1782
19339	11953
19339	18320
19339	19641
19339	10551
19339	4994
19339	14301
23140	1269
23140	21963
20448	2746
17317	10840
17317	12046
17317	16310
5794	1269
5794	18286
5795	11773
999	19921
17318	12622
17318	18335
17318	6660
17319	18146
17319	8452
5797	5871
5798	10078
13122	21459
13122	14035
1000	13003
1000	1594
13123	1269
13123	22744
15386	1253
235	23436
235	16883
15388	11416
15388	4063
15388	15922
15388	19579
15388	5392
15388	11253
15388	7585
15388	7231
15388	18622
17320	19581
17320	1269
17320	4053
22080	1076
5801	9344
5801	14607
9682	9487
15389	13276
15389	17502
15389	4687
15389	18025
15389	182
15389	6133
15389	20906
15389	12495
15389	7564
15389	19367
15389	18716
5802	8195
10858	2897
10858	15344
10858	13203
10858	13212
10858	3048
10858	2352
